2026-08-05T17:20:01.511649Z	 1673 Prepare	select `data` from `tbltransientdata` where `name` = ? and `expires` > ? limit 1
2026-08-05T17:20:01.512104Z	 1673 Execute	select `data` from `tbltransientdata` where `name` = 'TemplateCompatCache' and `expires` > 1785950401 limit 1
2026-08-05T17:20:01.517527Z	 1673 Close stmt	
2026-08-05T17:20:01.678128Z	 1673 Prepare	select exists(select * from `tbltransientdata` where `name` = ?) as `exists`
2026-08-05T17:20:01.678506Z	 1673 Execute	select exists(select * from `tbltransientdata` where `name` = 'lastCronMemoryLimit') as `exists`
2026-08-05T17:20:01.679315Z	 1673 Close stmt	
2026-08-05T17:20:01.680152Z	 1673 Prepare	update `tbltransientdata` set `data` = ?, `expires` = ? where `name` = ?
2026-08-05T17:20:01.680564Z	 1673 Execute	update `tbltransientdata` set `data` = '256', `expires` = 1786555201 where `name` = 'lastCronMemoryLimit'
2026-08-05T17:20:01.698438Z	 1673 Close stmt	
2026-08-05T17:20:01.751923Z	 1673 Prepare	select * from `tbltask`
2026-08-05T17:20:01.752291Z	 1673 Execute	select * from `tbltask`
2026-08-05T17:20:01.753884Z	 1673 Close stmt	
2026-08-05T17:20:01.787520Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.787834Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.789907Z	 1673 Close stmt	
2026-08-05T17:20:01.792921Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.793239Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.793765Z	 1673 Close stmt	
2026-08-05T17:20:01.807870Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.808214Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.808860Z	 1673 Close stmt	
2026-08-05T17:20:01.809287Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.809594Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.810403Z	 1673 Close stmt	
2026-08-05T17:20:01.813752Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.814024Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.814661Z	 1673 Close stmt	
2026-08-05T17:20:01.815118Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.815421Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.815919Z	 1673 Close stmt	
2026-08-05T17:20:01.819013Z	 1673 Prepare	select * from `tbltask`
2026-08-05T17:20:01.819330Z	 1673 Execute	select * from `tbltask`
2026-08-05T17:20:01.819882Z	 1673 Close stmt	
2026-08-05T17:20:01.821803Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.822127Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.822748Z	 1673 Close stmt	
2026-08-05T17:20:01.823218Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.823480Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.823929Z	 1673 Close stmt	
2026-08-05T17:20:01.827423Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.827794Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.828321Z	 1673 Close stmt	
2026-08-05T17:20:01.829189Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.829448Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.830003Z	 1673 Close stmt	
2026-08-05T17:20:01.835597Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.835897Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.836373Z	 1673 Close stmt	
2026-08-05T17:20:01.836994Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.837203Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.837574Z	 1673 Close stmt	
2026-08-05T17:20:01.842562Z	 1673 Prepare	select * from `tblconfiguration` where `tblconfiguration`.`setting` = ? limit 1
2026-08-05T17:20:01.842812Z	 1673 Execute	select * from `tblconfiguration` where `tblconfiguration`.`setting` = 'lastCronInvocationTime' limit 1
2026-08-05T17:20:01.843386Z	 1673 Close stmt	
2026-08-05T17:20:01.844403Z	 1673 Prepare	update `tblconfiguration` set `value` = ?, `tblconfiguration`.`updated_at` = ? where `setting` = ?
2026-08-05T17:20:01.844943Z	 1673 Execute	update `tblconfiguration` set `value` = '2026-08-06 00:20:01', `tblconfiguration`.`updated_at` = '2026-08-06 00:20:01' where `setting` = 'lastCronInvocationTime'
2026-08-05T17:20:01.851815Z	 1673 Close stmt	
2026-08-05T17:20:01.852529Z	 1673 Prepare	select * from `tblconfiguration` where `tblconfiguration`.`setting` = ? limit 1
2026-08-05T17:20:01.852718Z	 1673 Execute	select * from `tblconfiguration` where `tblconfiguration`.`setting` = 'cronTimeZone' limit 1
2026-08-05T17:20:01.853075Z	 1673 Close stmt	
2026-08-05T17:20:01.856713Z	 1673 Prepare	select * from `tbltask`
2026-08-05T17:20:01.856909Z	 1673 Execute	select * from `tbltask`
2026-08-05T17:20:01.857343Z	 1673 Close stmt	
2026-08-05T17:20:01.859349Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.859522Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.859875Z	 1673 Close stmt	
2026-08-05T17:20:01.860558Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.860705Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.861089Z	 1673 Close stmt	
2026-08-05T17:20:01.865146Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.865402Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.865902Z	 1673 Close stmt	
2026-08-05T17:20:01.866533Z	 1673 Prepare	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.866724Z	 1673 Execute	select * from `tbldomainpricing` order by `tbldomainpricing`.`order` asc, `tbldomainpricing`.`id` asc
2026-08-05T17:20:01.867088Z	 1673 Close stmt	
2026-08-05T17:20:01.871454Z	 1673 Prepare	select * from `tbltask_status` where (`task_id` = ?) limit 1
2026-08-05T17:20:01.871733Z	 1673 Prepare	select * from `tbltask_status` where (`task_id` = ?) limit 1
2026-08-05T17:20:01.871906Z	 1673 Execute	select * from `tbltask_status` where (`task_id` = 9) limit 1
2026-08-05T17:20:01.872594Z	 1673 Close stmt	
2026-08-05T17:20:01.873063Z	 1673 Prepare	select * from `tbltask_status` where (`task_id` = ?) limit 1
2026-08-05T17:20:01.873242Z	 1673 Prepare	select * from `tbltask_status` where (`task_id` = ?) limit 1
2026-08-05T17:20:01.873364Z	 1673 Execute	select * from `tbltask_status` where (`task_id` = 19) limit 1
2026-08-05T17:20:01.873654Z	 1673 Close stmt	
2026-08-05T17:20:01.874188Z	 1673 Prepare	select * from `tbltask_status` where (`task_id` = ?) limit 1
2026-08-05T17:20:01.874361Z	 1673 Prepare	select * from `tbltask_status` where (`task_id` = ?) limit 1
2026-08-05T17:20:01.874479Z	 1673 Execute	select * from `tbltask_status` where (`task_id` = 9) limit 1
2026-08-05T17:20:01.874775Z	 1673 Close stmt	
2026-08-05T17:20:01.875214Z	 1673 Prepare	select * from `tbltask_status` where (`task_id` = ?) limit 1
2026-08-05T17:20:01.875375Z	 1673 Prepare	select * from `tbltask_status` where (`task_id` = ?) limit 1
2026-08-05T17:20:01.875497Z	 1673 Execute	select * from `tbltask_status` where (`task_id` = 19) limit 1
2026-08-05T17:20:01.875889Z	 1673 Close stmt	
2026-08-05T17:20:01.879046Z	 1673 Prepare	select count(*) as aggregate from `tblerrorlog`
2026-08-05T17:20:01.879238Z	 1673 Execute	select count(*) as aggregate from `tblerrorlog`
2026-08-05T17:20:01.886750Z	 1673 Close stmt	
2026-08-05T17:20:01.887607Z	 1673 Prepare	delete from `tblerrorlog` where `created_at` < ?
2026-08-05T17:20:01.887837Z	 1673 Execute	delete from `tblerrorlog` where `created_at` < '2026-07-30 00:20:01'
2026-08-05T17:20:01.889186Z	 1673 Close stmt	
2026-08-05T17:20:01.891179Z	 1673 Quit	
2026-08-05T17:20:09.698976Z	 1674 Connect	root@localhost on  using Socket
2026-08-05T17:20:09.699904Z	 1674 Quit	
2026-08-05T17:20:18.621061Z	 1675 Connect	root@172.20.0.2 on  using TCP/IP
2026-08-05T17:20:18.625142Z	 1675 Query	SELECT @@version, @@version_comment
2026-08-05T17:20:18.628658Z	 1675 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
2026-08-05T17:20:18.629576Z	 1675 Query	SET lc_messages = 'en_US'
2026-08-05T17:20:18.639899Z	 1676 Connect	root@172.20.0.2 on  using TCP/IP
2026-08-05T17:20:18.644446Z	 1676 Query	SHOW TABLES FROM `phpmyadmin`
2026-08-05T17:20:18.652918Z	 1676 Query	SHOW TABLES FROM `whmcs`
2026-08-05T17:20:18.702842Z	 1675 Query	SET collation_connection = 'utf8mb4_unicode_ci'
2026-08-05T17:20:18.703762Z	 1676 Query	SHOW TABLES FROM `phpmyadmin`
2026-08-05T17:20:18.704962Z	 1676 Query	SHOW TABLES FROM `whmcs`
2026-08-05T17:20:18.719188Z	 1675 Query	SHOW TABLES FROM `whmcs`
2026-08-05T17:20:18.734541Z	 1675 Query	SELECT 1 FROM mysql.user LIMIT 1
2026-08-05T17:20:18.737333Z	 1675 Query	SELECT @@collation_server
2026-08-05T17:20:18.738144Z	 1675 Query	SELECT CURRENT_USER()
2026-08-05T17:20:18.743338Z	 1675 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''%''' LIKE `GRANTEE`  UNION SELECT 1 FROM mysql.user WHERE `create_user_priv` = 'Y' COLLATE utf8mb4_unicode_ci AND 'root' LIKE `User` AND '' LIKE `Host` LIMIT 1
2026-08-05T17:20:18.758566Z	 1675 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''%''' AND PRIVILEGE_TYPE='EVENT'
2026-08-05T17:20:18.760433Z	 1675 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''%''' AND PRIVILEGE_TYPE='TRIGGER'
2026-08-05T17:20:18.767310Z	 1676 Quit	
2026-08-05T17:20:18.767375Z	 1675 Quit	
2026-08-05T17:20:19.761845Z	 1677 Connect	root@localhost on  using Socket
2026-08-05T17:20:19.763093Z	 1677 Quit	
2026-08-05T17:20:29.814895Z	 1678 Connect	root@localhost on  using Socket
2026-08-05T17:20:29.815821Z	 1678 Quit	
2026-08-05T17:20:39.943768Z	 1679 Connect	root@localhost on  using Socket
2026-08-05T17:20:39.947153Z	 1679 Quit	
2026-08-05T17:20:49.989484Z	 1680 Connect	root@localhost on  using Socket
2026-08-05T17:20:49.990831Z	 1680 Quit	
2026-08-05T17:21:00.033744Z	 1681 Connect	root@localhost on  using Socket
2026-08-05T17:21:00.034865Z	 1681 Quit	
2026-08-05T17:21:10.089581Z	 1682 Connect	root@localhost on  using Socket
2026-08-05T17:21:10.091001Z	 1682 Quit	
2026-08-05T17:21:20.147408Z	 1683 Connect	root@localhost on  using Socket
2026-08-05T17:21:20.148777Z	 1683 Quit	
2026-08-05T17:21:30.210883Z	 1684 Connect	root@localhost on  using Socket
2026-08-05T17:21:30.212696Z	 1684 Quit	
2026-08-05T17:21:40.260046Z	 1685 Connect	root@localhost on  using Socket
2026-08-05T17:21:40.263057Z	 1685 Quit	
2026-08-05T17:21:50.317279Z	 1686 Connect	root@localhost on  using Socket
2026-08-05T17:21:50.319883Z	 1686 Quit	
2026-08-05T17:22:00.375697Z	 1687 Connect	root@localhost on  using Socket
2026-08-05T17:22:00.377239Z	 1687 Quit	
2026-08-05T17:22:10.476519Z	 1688 Connect	root@localhost on  using Socket
2026-08-05T17:22:10.483960Z	 1688 Quit	
2026-08-05T17:22:20.537787Z	 1689 Connect	root@localhost on  using Socket
2026-08-05T17:22:20.538853Z	 1689 Quit	
2026-08-05T17:22:30.583217Z	 1690 Connect	root@localhost on  using Socket
2026-08-05T17:22:30.583973Z	 1690 Quit	
2026-08-05T17:22:40.674235Z	 1691 Connect	root@localhost on  using Socket
2026-08-05T17:22:40.682594Z	 1691 Quit	
2026-08-05T17:22:50.813102Z	 1692 Connect	root@localhost on  using Socket
2026-08-05T17:22:50.817443Z	 1692 Quit	
2026-08-05T17:23:00.871090Z	 1693 Connect	root@localhost on  using Socket
2026-08-05T17:23:00.872023Z	 1693 Quit	
2026-08-05T17:23:10.970923Z	 1694 Connect	root@localhost on  using Socket
2026-08-05T17:23:10.973983Z	 1694 Quit	
2026-08-05T17:23:21.051461Z	 1695 Connect	root@localhost on  using Socket
2026-08-05T17:23:21.052417Z	 1695 Quit	
2026-08-05T17:23:31.116045Z	 1696 Connect	root@localhost on  using Socket
2026-08-05T17:23:31.117442Z	 1696 Quit	
2026-08-05T17:23:41.161487Z	 1697 Connect	root@localhost on  using Socket
2026-08-05T17:23:41.162663Z	 1697 Quit	
